,SMILES,bace,esol,logD
4227,CC1=CC=C(Cl)C(OC(C)C(=O)N2CCCCC2CC2=N[NH]N=N2)=C1,,,
4228,CC1(C)CC2CC(C)(CN2C(=O)NC2=NSN=C2)C1,,,
4229,CC(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N(C1=CC(C)=CC=C1F)C(C)C1=CC=C(C)C=C1,,,
4230,CCC1=CC(Br)=C(C)N=C1NC(=O)C1=CC=C(OC(F)F)C=C1F,,,
4231,CN(C(=O)CC1=C(F)C=CC=C1Cl)C1CC(NC(=O)CCC2=C[NH]C=N2)C1,,,
4232,COC(=O)C1=NN(C2CCCN(C(=O)C3(C)CCC4=C(O3)C(C)=C(C)C(O)=C4C)C2)C=C1,,,
4233,CN(C)CC1=CC=C(C2=CC=C(C3=CC=NO3)C=C2)C=C1,,,
4234,O=C(N(CC1=C(F)C=CC=C1F)C1CC1)C1(F)CCCNC1,,,
4235,CC(C)(C)C1=NC(CCNC(=O)NC2CCC(N3CCOC3=O)CC2)=CS1,,,
4236,CCCC1=NC(C2=NOC(C(F)=CC3CCCCC3)=N2)=CO1,,,
4237,C1=CC=C2C(=C1)N=C(NCCC1=CN3C=CC=NC3=N1)C1=CN=CN12,,,
4238,CCC(CC)C(CNC(=O)C(N)(COC)C1=CC=CC=C1)N1CCOCC1,,,
4239,CC1=CC(C(=O)N2CC(C)C(NC(=O)C3=CCOCC3)C2)=C2[NH]N=CC2=C1,,,
4240,CC1CN(CCNC(=O)NC2(C3=CC=CC(C#N)=C3)CC2)CCO1,,,
4241,CC1=CC=C(S(=O)(=O)CCNC(=O)OCC2CCCCC2)C=C1,,,
4242,CCCN1N=C(C)C(Cl)=C1CN1CCC(C2=NC(CC(=O)O)=CS2)CC1,,,
4243,CCCN(CC1=CC=C(C#N)C=C1)C(C)C(=O)NC1=CC=CC(S(=O)(=O)N(C)C)=C1,,,
4244,CCC1CN=C(N2CCC(CN3CCCCC3)C2)N1.I,,,
4245,CC1CN(CC2=CC(Br)=C3OCOC3=C2)C2=CC=C(F)C=C2O1,,,
4246,COC(=O)C1=CC(Br)=CC2=C1OCCN(C(=O)C1=NC=C(OCC3CC3)C=C1F)C2,,,
4247,CCCCC(C(=O)O)N(C)CC1CC1(C)C,,,
4248,CC(CNC(=O)C1=CC=C(N2C=NC=N2)N=C1)N(C)C(=O)CCC1CCOC1,,,
4249,CN(C)CC1COC2(CCCC2)CN1C(=O)N[C@@H]1CN(CC2=CC=CC=C2)C[C@H]1C1=CC(F)=CC=C1,,,
4250,CC(C)(CC(=O)NCC1CCCS(=O)(=O)C1)C1=CC=C(F)C=C1,,,
4251,CN(CCC1=CC=CC(C#N)=C1)C(=O)C1=CC=C(OC(F)F)C=N1,,,
4252,CCN(CC1=CC=C2OCOC2=C1)CC1=CC=NN1C1=CC=C(F)C=C1,,,
4253,CC1CCN(C2=CN=CC=C2C(N)=O)CC1N1C=CN=C1,,,
4254,CC1=CN=CC=C1C(=O)O[C@H]1CC[C@@](C)(C#N)CC1,,,
4255,FC(F)(F)CN1CCN(CC2(F)CC2)CC1,,,
4256,COC(=O)NC1=CC=C(C(=O)NCCC2CSCCN2)C(C)=C1,,,
4257,CCN(C(=O)C1=NN(C)C2=C1CCCC2)[C@H](C)CNC1=NC(C)=CC=N1,,,
4258,COCC(CCO)NCC1=CC2=NSN=C2C=C1,,,
4259,CC1(C)CN(C(=O)C2=CC=C(NCCN3CCOCC3)C(Cl)=C2)C2=CC(Br)=CC=C21,,,
4260,CC1=CN=C2C(C)=CC=CC2=C1N1CCN(C2=CC=C(C#N)N=C2)CC1,,,
4261,CCOC1=CC=C(CN(C)C(=O)COC(=O)C2=NN(C3=CC=C(F)C=C3C)C=C2)C=C1,,,
4262,CN(C(=O)CC1OCCO1)C(CC1=CC=C(Br)C=C1)CC1=CC=C(Br)C=C1,,,
4263,CCOC(=O)C1=NOC2=C1CN(CC1=C(Cl)N=C(N3CCCC3)S1)CC2,,,
4264,CC1NCCN(CC(=O)NC2CCS(=O)(=O)C2)C1C,,,
4265,CC(C)CC1CC(NC(=O)CN2N=CC3=NC=CC=C32)CCO1,,,
4266,CSC1=NC=C2C(NC[C@@H]3C[C@H](F)CN3CC3=NC=CN3C)=NC=CC2=N1,,,
4267,C[C@@H]1CN(C(=O)NCC2=CN=CN=C2)CCS1(=O)=O,,,
4268,CC(C)C1=CSC(NCC2=CN=CN=C2)=N1,,,
4269,CC(C)(C)CN(CCC#N)S(=O)(=O)C1=CC2=C3C(=C1)CCC(=O)N3CC2,,,
4270,CNC(=O)C1=CC=C(NC(=O)[C@@H](C)NC(=O)CCC2=CC=CC=C2)C(OC)=C1,,,
4271,COC(=O)C1=C(NC(=O)C2=CC3=CC(C)=CC=C3S2)[NH]C=N1,,,
4272,CN(CC1(O)CCCC1)C1=CC=C(S(=O)(=O)N2CCCC2)C=C1,,,
4273,CN(C(C)(C#N)C1CC1)S(=O)(=O)C1=CN(C)N=C1Br,,,
4274,CC1=NN=C(CC(=O)N2CC[C@H]3CN(C(=O)C(C)CC4=CC=CC(Cl)=C4)C[C@H]32)O1,,,
4275,COC(=O)C1C2=CC=CC=C2CCN1C(=O)C1=CC2=C(C3=CC=C(F)C=C3)ON=C2C=C1,,,
4276,CC(C)(C)OC(=O)NC1(C(=O)NCC2CCCS2)CC1(F)F,,,
4277,CC[C@@H](NCC1=CC=C(C2=CC=CC=C2Br)S1)C(=O)N(C)C,,,
4278,CC1=NC2=C(C3=NOC(C=CC4=C(Cl)N(C)N=C4C)=N3)C=CC=C2[NH]1,,,
4279,O=C(CC1=CSC2=NC=CN12)NC1=CC=CC=C1OCC1=CC(Cl)=CC=C1,,,
4280,CN(C)C(=O)COC1=CC=CC=C1CN1CC=C(C2=CC=CC=C2C(F)(F)F)CC1,,,
4281,CC(C)C1=C(C(=O)NC2CCC(C)(NC(=O)OC(C)(C)C)CC2)N=C(Cl)S1,,,
4282,CCC1=C(C(=O)NCC(C)N(C)C(=O)C2=CC=C(CC(C)C)S2)SC=N1,,,
4283,N#CC1=CC=CC=C1OC1=CC=CC=C1COC(=O)C1=NN2CCCCC2=C1,,,
4284,COCCC(CNCC(=O)NC1=CC=CC2=CC=CC=C12)NC(=O)OC(C)(C)C,,,
4285,CC(C)OC(C)(C)CNCC(C)(C)C1=CC=CC=C1,,,
4286,CC1=NC(O)=NC(O)=C1NC(=O)CN1CCCC1,,,
4287,CCN1CC(OC(=O)[C@H]2CCC(=O)N(C3CC3)[C@@H]2C2=CC=NC=C2)CNC1=O,,,
4288,O=C(O)[C@@H]1[C@H]2CC[C@H](C2)N1CCC1=C[NH]N=C1,,,
4289,CC1=CC=C(CCN2C[C@@H]3CN(C(=O)CC(C)(O)C4CC4)C[C@]3(C)C2)C=C1,,,
4290,CC1=CN=C(S(C)(=O)=O)N=C1C(=O)NC(CC1CCCCC1)C1=CC=CC=C1,,,
4291,CC1CCCCC1N(C)C(=O)COC(=O)C1=NC(C2=CC=CC=C2)=CS1,,,
4292,CCCN(C1CCN(C2=CC=CC=C2OC)C1=O)C1C2CCOC2C1(C)C,,,
4293,COC(=O)C(C)(CN1C=CC=N1)NS(=O)(=O)C1=CC(C2=CC=CC=C2)=NN1C,,,
4294,COC(=O)C1=CC(CNC2CCN(S(=O)(=O)C3=CC=C(OC)C(OC)=C3)CC2)=CN1C,,,
4295,O=C(C1=CC2=C(C=NC=C2Cl)S1)N1CCOC(CN2CCOCC2)C1,,,
4296,CC1=NOC(C2(NC(=O)NCC(C3=CC=C(CC(C)C)C=C3)N(C)C)CC2)=N1,,,
4297,CCCCN(C(=O)C1=C(C)OC(C(C)C)=N1)C(C)CC,,,
4298,CC(C)C1=C(CN2CC3(CCN(C(=O)CCN4CCCC4=O)CC3)C2)N=CO1,,,
4299,CC(=O)C1=CC=C(C(F)(F)F)N=C1N1CC(C)(C)C1(C)C,,,
4300,COC1=CC2=C(C=C1C(=O)N(C)CCC1=NOC=N1)N=N[NH]2,,,
4301,CC1=CSC=C1C(=O)N1C[C@H]2[C@H](NC(=O)C3(C)CCCC3)[C@H]2C1,,,
4302,CC1CN(C(=O)C2(C)CC(F)(F)C2)CC1NC1=NC(Cl)=C(C#N)S1,,,
4303,CC(C)(NC(=O)NC(C1=CC=CC=C1)C1=COC=C1)C1=CC=C(F)C=C1F,,,
4304,CC(=O)NC(CC(=O)OCCC1=CC=CC(OC(F)(F)F)=C1)C1=CC=CS1,,,
4305,CC(CCC1=CC=CC(F)=C1)C(=O)N1CC=C(N)N1,,,
4306,CN(CC1=CSC=N1)CC1=CC=CC2=C1[NH]C=C2,,,
4307,CN(CC1=C(F)C=CC=C1Cl)S(=O)(=O)C1=CSC=N1,,,
4308,CCOC(=O)C1=NC=C(COC2=CC(F)=C(F)C=C2C)S1,,,
4309,COC1=CC(C(=O)NCC2CCC3(CNC3)O2)=CC=C1OCCC(C)C,,,
4310,CC1(C)CN(CC2=CC=CC=C2OCCC2CCCCC2)CCN1S(C)(=O)=O,,,
4311,CC1=CC=C(C)C(C(=O)CN2C(=O)C3=C(N=C[NH]3)N(C)C2=O)=C1,,,
4312,CN1C2=CC=CC=C2C(=O)N(C2=CC=CC=C2Cl)C1C1=CN(CC2CCCO2)N=N1,,,
4313,CN1C(CCC2CCCO2)=NN=C1N1C[C@H]2[C@H](CNC(=O)OC(C)(C)C)[C@H]2C1,,,
4314,COC(=O)N(C)CC(=O)NC1=C(C)C(F)=CC=C1Cl,,,
4315,CC1=CC=C(C#N)C(NCC(C)N(C)C(=O)C2=CC3=CC=CC=C3C(=O)O2)=N1,,,
4316,CC(=O)NC1=CC(C)=C(C)C=C1C1=CC=C(C)O1,,,
4317,COC(=O)C1=C(C)OC(S(=O)(=O)N2CCC(CC(C)(C)C)C2(C)C)=C1,,,
4318,CC1=NON=C1CNC(=O)NC1=CC=NC=N1,,,
4319,CN(C(CO)C1=CC=CC(Cl)=C1Cl)S(=O)(=O)C1=CC=C2C(=C1)OC(=O)N2C,,,
4320,CC1=C(C(=O)N[C@H]2C[C@@H](NC(=O)COC(C)(C)C)C2)N=NN1C,,,
4321,CC1=NN(C)C(C)=C1OCC(=O)N(CC1CC1)C1CCN(C(=O)C2CC2)CC1,,,
4322,CCCCC(NC(=O)C1=CC(C)=NC(C(F)(F)F)=N1)C1CCC1,,,
4323,CC(CC1=CC=CC=C1)CN(C)CCN(C(=O)OC(C)(C)C)C(C)(C)C,,,
4324,COC(C)C1=NC(CNC(=O)C2=CC=C(N=S(C)(C)=O)S2)=CS1,,,
4325,FC1=CC=C2C=C(CN3CCN4CCC3CC4)[NH]C2=C1,,,
4326,COC1=NOC(C)=C1COC(=O)C1=CC=C(C)N=N1,,,
4327,CCCC1=NOC(CCC2=NN=C(N3CCOC4(CCC4)C3)N2CC(C)C)=N1,,,
4328,CC(=O)NC(C)(C(=O)NCC1=CC=C(OC2=CC=CC=C2)C=N1)C1=CC=C(S(C)(=O)=O)C=C1,,,
4329,CC(C1=CC=C(N2C=NC=N2)C=C1)N(C)C(=O)CSC1=NC2=CC=CC=C2N=C1N1CCCC1,,,
4330,CC(=O)N1CCC(S(=O)(=O)NC(=O)C2=CC=CC3=C2CCCN3)CC1,,,
4331,CCC1=NC(CC2=NOC(C3=CC=C(CS(=O)(=O)C4=CC=CC=C4)O3)=N2)=CS1,,,
4332,CCN(CC(C)N)S(=O)(=O)C1=C(OC)C=CC=C1OC,,,
4333,CCC(C)(C)N(CCC#N)C(=O)C1=C2OCCCN2N=C1,,,
4334,CC(=O)NC1=CC=C(C(=O)N2CCC3(CCOC3=O)CC2)C=C1Cl,,,
4335,CC(=O)NC(C)C(=O)OCC1=CC=C(OC2=CC=C(Br)C=C2)C(F)=C1,,,
4336,ClC1=CN=CC(Cl)=C1CN1CC=C(Br)CC1,,,
4337,CCCN1CC(CNC(=O)C23CC4CC(C)(CC(C)(C4)C2)C3)CC1=O,,,
4338,CCC(CC)(NC(=O)C1=CN(C2=CC=CC(F)=C2)N=C1C)C1=NN=N[NH]1,,,
4339,CCC1=CC(NC(=O)NCC2=CC=C(S(N)(=O)=O)S2)=C2C=CC=CC2=N1,,,
4340,COC1=CC=C(C(CNC(=O)NCC2CCN(C3=CC=C(F)C=C3F)C2)N2CCOCC2)C=C1,,,
4341,CN1C(=O)CCC1CC(=O)N1CCN(C2=NC(C(C)(C)C)=NS2)CC1,,,
4342,CN(C)C1=CC(COC(=O)C2=NN(C)C3=C2CCCC3)=CC(C(F)(F)F)=C1,,,
4343,CCCC1=NN=C(SCC(=O)N2CCCC2C2=C(F)C(C(F)(F)F)=CC=C2)N1N,,,
4344,CC(C(=O)NC1=C[NH]N=C1C1=CC=CC=C1)C1=CC=CC=C1C(F)(F)F,,,
4345,CC1=NC=CN1CC1=NC(CS(=O)(=O)N(C)C)=NO1,,,
4346,CCC1=CC(C2CC2)=NC(NS(=O)(=O)C2=CC=CC3=C2NC(=O)CO3)=N1,,,
4347,O=C(N[C@@H]1C[C@@H]2CC[C@H]1O2)C1CC2=CC(F)=CC=C2O1,,,
4348,COC(=O)C1=CC(Cl)=CC(C)=C1NC(=O)C1=CC=C(NC(C)=O)C(F)=C1,,,
4349,COC(=O)C1=CC=C(CN2CCOC3CC(N(C)C)CCC32)C2=NC=CC=C12,,,
4350,CN(CC(C1=CC=CS1)N1CCOCC1)C(=O)N=C1C=CN=C2C1=C[NH]N2C,,,
4351,CC1=CN(CC2CCN(C(=O)NC(C)C3=CC4=C(C=C3Br)OCCO4)CC2)N=C1,,,
4352,COC1=CC=C(C(C)NC[C@H]2COCCO2)C(Cl)=C1,,,
4353,NC(=O)C1=CC(C2CCCN(C(=O)C3CC34CCC3=CC=CC=C34)C2)=N[NH]1,,,
4354,CC1=CC=C(C(CN2CCOCC2)NCC2=C(Br)C3=CC=CC=C3O2)C=C1,,,
4355,COC(=O)C1=CC=C(N2CCN(C3=NC(C4=CC=C(F)C=C4)=NO3)CC2)S1,,,
4356,CC1=NN(C)C2=CC(NCC(=O)N3CCC(C(=O)N4CCCC(C)C4)CC3)=CC=C12,,,
4357,CC(CNC(=O)C1=C(N2C=CC=C2)C=CS1)CNC(=O)C1COC(C)C1,,,
4358,COC1=CC=C(CC(C)CNC(=O)NC2=CC=C3SC=NC3=C2)C=C1,,,
4359,O=C(N[C@H]1[C@@H]2CN(C(=O)C3CCC4=C(C3)[NH]N=C4)C[C@@H]21)C1=CN=C(C2CC2)S1,,,
4360,CCC1CN(C(=O)C(C)SC2=CC=C(NC(C)=O)C=C2)CC(C)S1(=O)=O,,,
4361,CCN1C(C2SCCCS2)=NN=C1N1CCOCC2(CC2)C1,,,
4362,O=C(O)C(F)(F)C1CCC(NCC2=NC3=C(CCCCC3)S2)C1,,,
4363,CCN(C)C(=O)NC1C[C@H](O)[C@H](O)C1,,,
4364,CCC(OC(=O)CN1C=CC=C(C(F)(F)F)C1=O)C(=O)C1=CC=C(NC(C)=O)C=C1,,,
4365,CCN(C(=O)NC(CC(=O)O)C1=CC=C(C(C)(C)C)C=C1)C(C)C,,,
4366,CC1(CCNC(=O)C2(N3CCOCC3)CC2)OCCO1,,,
4367,CC1(C)CN(CC(O)CC2=CC=C(C(F)(F)F)C=C2)C1C1CCCO1,,,
4368,CCCN1N=CC=C1C(=O)NCC(=O)C1CCCC1,,,
4369,CC(N)(CNC1=CC=C2N=CC=NC2=N1)CN1C=CC=N1,,,
4370,CN(C1CCNCC1)S(=O)(=O)NCC1CCCN(CC2CC2)C1,,,
4371,CCC(C1=CC=NC=C1)N(C)C(=O)C1=C(C2CCC2)OC=N1,,,
4372,CCC(F)C(=O)N1C2CCC1CC(NC(=O)C1=C(Cl)C(Cl)=NS1)C2,,,
4373,CC(C)N(CCN(C)C(=O)C1CCCCC1(F)F)C(=O)CCC1=NN(C)C=C1,,,
4374,CC(C)(C)OC(=O)N1CC(O)(CNC(=O)NC2CCCCC2C#N)C1,,,
4375,CCC1=NC=NC(N2CCCCC2C2CCCN2C(=O)CC2=CC=CN=C2)=C1F,,,
4376,CCOC(=O)CC(C(F)F)N(C)C(=O)NC1=NN(C2CCSCC2)C=C1,,,
4377,CC1=NN(CCC#N)C(C)=C1OC(=O)CC1=CN2C=C(F)C=CC2=N1,,,
4378,O=C(NCC1=CC=C(OC(F)F)C(F)=C1)C1=CN=C2N=CC=NC2=C1,,,
4379,CN1C=C(CNC(=O)NCCS(=O)(=O)CC2=CC=CC=C2)C(C(F)(F)F)=N1,,,
4380,CC1CC(NC(=O)C2=CC=C3C(=O)[NH]C=NC3=C2)CCN1C1=CN=CC(C#N)=N1,,,
4381,CC1=NOC(C)=C1C(C)NS(=O)(=O)C1=CN(CC(C)C)N=C1,,,
4382,COC(=O)C1(COC(=O)CC2=CN=CS2)CCC1,,,
4383,CN1C(=O)[NH]C(=O)C2=C1N=C(Br)N2CC1=CC=C(Cl)C=C1N1C=NC=N1,,,
4384,CC1=NC(C(=O)N[C@H]2CC[C@H](NC(=O)CC3=C(Cl)ON=C3C)CC2)=C(C)O1,,,
4385,COC(=O)C1=CC(Br)=C2N=C(NC3=CC=C(NC(=O)C4CCCO4)C=C3)SC2=C1,,,
4386,O=C(NC1=NC=CN1C1CC1)C1=CC=C2[NH]N=NC2=N1,,,
4387,CC1(CO)CC(O)CN1C(=O)NC1=CC=CN=C1OC1=CC=C(Cl)C=C1Cl,,,
4388,CNC(=O)CC1=NC(COC(=O)C2=NC(OC(C)C)=CC=C2Cl)=CS1,,,
4389,CC1=CC(C(=O)N(CC(F)F)C2=CC=CC=C2)=C2CCCCC2=N1,,,
4390,CC1=CC(C(=O)NC2=CC(O)=CC(Br)=C2)=NC=C1C(N)=O,,,
4391,CC1=C2C(=CC=C1)C(CC(=O)NC1=NN(CCC(=O)N(C)C)C=C1)CC2C,,,
4392,CC(CCC1=CC=C(Br)C=C1)NC(=O)N(C)CCCN1C=CN=C1,,,
4393,CC1=NC(C(=O)N2CCCN(CC3=CON=C3C)CC2)=C(C)[NH]1,,,
4394,CSCC1(CC2=NOC(C3=CC(C)=C(C)O3)=N2)CC1,,,
4395,CC1=CC(C(CN(C)C)NC(=O)CCC2=NC3=CC(Br)=CC=C3S2)=CC=C1,,,
4396,CCCC1CCCC1C(=O)OCC(OC)C1CCOCC1,,,
4397,CCCN1C(=O)N(CCC(=O)OCCC2=CC(C(C)=O)=CC=C2O)C2=CC=CC=C21,,,
4398,CC(C)COC1=CC=C(CC(=O)NCCN2CC[C@@H](O)C2)C=C1,,,
4399,CN1N=CC(Cl)=C1C(=O)OC(C1=CC=CC=N1)C(F)(F)F,,,
4400,CCC(NC(C)C(=O)N1C2=CC=CC=C2CCC1C)C1=NN=C2CCCCCN21,,,
4401,CC(C)CN1CCCC1C(=O)N1CC2(CCN(CCC=CC3=CC=CC=C3)C2)C1,,,
4402,COC(=O)C(C)C(NC(=O)C(CC(C)(C)C)N(C)C(=O)OC(C)(C)C)C1=CC=CC=C1,,,
4403,CC(C)C1=NC(Cl)=CC(N(C)CC(C)C2CCCCC2)=N1,,,
4404,COC1=CC=C(C(=O)NC2=CC=C(C(=O)NCC3=C(C)N=C4C=CC=CN34)S2)C=C1,,,
4405,CC(C)NS(=O)(=O)CCNC(=O)NCC(O)CC1=CC=CC=C1F,,,
4406,FC(F)(F)C1=CC=C(CNCC2=C(Br)SC=C2)S1,,,
4407,NC(=O)[C@@H]1CC[C@H](CCC(=O)OC(C(F)F)C2CCCO2)O1,,,
4408,O=C(COC(=O)C1=CC=C2C=CCCC2=C1)NCC(=O)NC1=CC=C(F)C(F)=C1,,,
4409,CNC(=O)C1=NN(C)C=C1NC(=O)C1=CC(Br)=C(OC)C(OC)=C1,,,
4410,CS(=O)(=O)C1=CC=CC(S(=O)(=O)NCC(=O)NCC(C2=CC=CC=C2)C2CC2)=C1,,,
4411,CC(C(=O)N(C)C)S(=O)(=O)NC1=NC=C(C2=CC=C(Br)C=C2)S1,,,
4412,CCC1=NOC(CNC2CCCC3=CC(F)=CC=C32)C1,,,
4413,O=C(CSC1=CC=C(Br)C=C1)OC1CCN(C2=CC=CC=C2)C1=O,,,
4414,CNC(=O)C1(NC(=O)C2=CC(Br)=CC3=C2[NH]N=N3)CCCCC1,,,
4415,CN(C)CC1(C(=O)NC2CC23CCN(CC2=NC(C(F)F)=NO2)CC3)CC1,,,
4416,C1=CN(CC2CC3CCCC3O2)C=N1,,,
4417,CC1=NN(C)C(C)=C1OCC(=O)NC1=CC=CC(C(=O)OCC2CCCN2)=C1,,,
4418,CCN(CC1=CC=C(OC)C=C1OC)C(=O)N[C@@H](CC(C)C)CN1CCCC1,,,
4419,FC(F)CN1C=C(CN2CCN(CC3=NC=C[NH]3)CC2)C=N1,,,
4420,CC1N(CC2=NN=C(C3=CC=CC=C3)S2)C2=CC=CC=C2C1(C)C,,,
4421,CCNC1=NC(C(=O)NC2=CC=C(C3=NN=C[NH]3)C=C2)=CS1,,,
4422,CC1CCC(C(C)C)C(NC(=O)NC2=NC(C3=CC=C(F)C=C3)=NS2)C1,,,
4423,O=C(NC1=CC=C(OC2CCCC2)N=C1)N(CCO)CCC1=CC=CC=C1,,,
4424,O=C(CCCS(=O)(=O)N1CCCC1)NC12CCC(C(F)(F)F)(CC1)CC2,,,
4425,CC1=C(CNC2=NC3=CC=CC=C3N2C)C=C(C(C)(C)C)O1,,,
4426,CC1=NC(NCCC2=CC3=CC=CC=C3[NH]2)=C2C=C[NH]C2=N1,,,
4427,O=C(NC1CCN(C2CCCCC2O)CC1)N1CCN(CC2CCCO2)CC1,,,
4428,CC1=CSC(C2=CC(C(=O)OC(C)C(=O)NCCC3=CC=C(F)C=C3)=CC=C2)=N1,,,
4429,CC(C)C1=CC(C2=NC(CCCC3=CC=CC=C3)=NO2)=NO1,,,
4430,CCC1=C(C(=O)N2CCC3(CC2)CC(N)C2=CC=CC=C2O3)C2=CC=CC=C2O1,,,
4431,CC(C)OC1=CC(C(=O)N(C)CCN2CCCC2)=CC=C1Br,,,
4432,CC(CC1=CC=C(O)C=C1)NC1=CC=CC2=CC=NC=C12,,,
4433,C[C@@H]1CCCN(C(=O)CNC(=O)NCC2=CC=C(Cl)C=C2)[C@@H]1CCCN,,,
4434,CC(C)(C)OC(=O)NCC1=CC(O)=NC(CNC(=O)C2=CC3=C(C=CS3)N2CC(F)(F)F)=N1,,,
4435,CCC(CC(=O)NC1=CC(C)=NN1CC(=O)O)C1CC1,,,
4436,CC1=C(C(=O)N(C)C)OC=C1S(=O)(=O)N1C2=CC=CC=C2CCC1C(C)C,,,
4437,COC1=CC=CN=C1CC(=O)N1CC(C2CC2)C1C1CC1,,,
4438,COC1=CC(NC(=O)NCC2(O)CCC3=CC(F)=CC=C32)=CC=C1OCCN(C)C,,,
4439,CC1=C(C(=O)OC(C)C2=CC=C(CC(C)C)C=C2)C=CC2=CN=CN12,,,
4440,COC(CNC(C)C1=CN(C2CC2)N=C1)C1=CC=C(F)C=C1,,,
4441,CC(C)OC(=O)CCNC(CC(C)(C)C)C1=CC=CC=C1,,,
4442,CC1CCCN(S(=O)(=O)C2=CC=C(NCC3=CC=C4C(=C3)CCC(=O)N4C)C=C2)C1,,,
4443,COCCN(CC1=CC=C(C)C(C)=C1)CC1=NN=C(N(C)C)O1,,,
4444,CC1=CC(C)=C(C)C(OCCC(=O)NC2=CC(C#N)=CC=C2OC(F)F)=C1,,,
4445,COC1(C)CC(NCC(CN(C)CC2=CC=CC=C2)C2=CC=CC=C2)C1(C)C,,,
4446,COCCN(CCNC(=O)C12CCC(CC1)C2)C(=O)C1=CC2=CC=C(C)C=C2[NH]1,,,
4447,CC1=NN=C(C(C)NC(=O)NCC2=CC=C(S(C)(=O)=O)C(C(F)(F)F)=C2)[NH]1,,,
4448,C=C(Br)CN(CC1=CC=C(Cl)C=C1)C(=O)C(CC1=CC=CC=C1)OC,,,
4449,CC(=O)N1CCC(NC2=CC(F)=CC(N3CCCC3)=C2)C2=CC=CC=C2C1,,,
4450,CN1C=C(CNS(=O)(=O)N=S2(=O)CCCC2)C(C(F)(F)F)=N1,,,
4451,CC1=NOC(CCCN2C=NC3=C(C(F)(F)F)C=CC=C3C2=O)=N1,,,
4452,CCNC(=O)C1=CC(NC(=O)NCCC2CSC3=CC=CC=C3O2)=C(C)S1,,,
4453,CC(C)C1=NC(NCC2CC(C)N(C(=O)C3=NN(C)N=C3)C2)=CC(C(C)(C)C)=N1,,,
4454,CC1=CC(F)=CC=C1N1C=C(C(=O)NC2=C(F)C=CC=C2C(=O)OCC2=CC=CC=C2)N=N1,,,
4455,CC(CC#N)N(C)C(=O)C1CC2CC(O)CC(C2)C1,,,
4456,CC1=CC=C(C(=O)NC2C3CCOC3C23CCC3)C=C1NC(=O)NC1=CC=CC=C1,,,
4457,COC(=O)C1(CN(CC2=C(C)ON=C2C)CC2=C(C)ON=C2C)CC1,,,
4458,CC(OC(=O)C1=CC=C2C(=C1)CCCN2S(C)(=O)=O)C(=O)N1CCN(C2=NC=CC=N2)CC1,,,
4459,COC(=O)C1=C(C(C)(C)C)N=C(NC(=O)C2CCSC3=CC=CC=C32)S1,,,
4460,CCOC(=O)C1=CC=C(F)C(CNC(C(=O)NC)C2=CC=CC=C2)=C1,,,
4461,CC1(C)CC(NCCC2CCCO2)C2=CC=CC=C21,,,
4462,CC(C)C1CC(NC2=CN(CC(=O)N(C)C)N=C2)C2=CC=CC=C21,,,
4463,CCN1C(CN2C(=O)NC3C4CCC(C4)C3C2=O)=NC2=CC=CC=C21,,,
4464,CC1=NC2=C(C(=O)NCC3(O)CCN(CC4=CC=CC=C4)C3)C(C)=NN2C(C)=C1,,,
4465,CCNC(=O)CN(CCO)C1CCN(C(=O)CN2C=NN=N2)CC1,,,
4466,COC1=CC(C(CNC2=NC(N(C)C)=CC(C(F)(F)F)=N2)OC)=CC=C1,,,
4467,COC(=O)C1=CN=C(CNC(=O)NC(CN2C=CC=CC2=O)C2=CC=CC=C2)S1,,,
4468,CC1(C)CCN(C2=CC=C(Cl)C=N2)CCS1,,,
4469,CC1COCCC1C(=O)N(C)CCCN(C)C(=O)C1=CN(C2=CC=NC=C2)N=C1,,,
4470,CN1N=CC(Cl)=C1C(=O)N1CCC(C2CCCCN2C(=O)CCC2CC2)C1,,,
4471,COC1=CC=C(F)C(C(=O)NCCN2CCN(C3=NC=CC=N3)CC2)=C1OC,,,
4472,CC[C@@H](NCC1=CC=C(C#N)O1)C(=O)N(C)C,,,
4473,CC(C)C1=CC=C(CN2N=CC=C2NC(=O)NC(C)C2CCCN(C3CCC3)C2)C=C1,,,
4474,CC(CNC1=NC(C(F)(F)F)=NS1)N(C)C(=O)C1=CC2=CN=CC=C2[NH]1,,,
4475,COC(CC(C)C)C(=O)NC[C@]12CCC[C@H]1CN(C(=O)C1(C(F)(F)F)CCC1)C2,,,
4476,CC(C)(CC1=NC(CCC2=CC=CC=C2)=NO1)C(F)(F)F,,,
4477,CC(CC1=CSC=C1)NC(=O)C1=CC(Br)=CC(N2CCCC2)=C1,,,
4478,CCOC1=CC=C(NC(=O)NCCC2(O)C(=O)NC3=CC=CC=C32)C2=NC=CC=C12,,,
4479,CCN1C=C(CNCC2=C3OC(F)(F)OC3=CC=C2)C(C2CC2)=N1,,,
4480,C=C=CCNC(=O)C1=CC=C(C(F)(F)F)C(=O)[NH]1,,,
4481,CC(OC(=O)C(CC(F)F)NC(=O)OC(C)(C)C)C1=NC2=CC(Cl)=CC=C2[NH]1,,,
4482,CCC1CC(NCCN2N=NC3=CC=CC=C32)CCO1,,,
4483,NC(CNC(=O)N1CCN2CCC1CC2)C1CC1,,,
4484,CC1=NN(C)C(C)=C1C(C)C(=O)N[C@H]1C[C@@H](NC(=O)C2(C3=CC=CC=N3)CC2)C1,,,
