Index,SMILES,bace,esol,logD
7904,CC(C)C1=NN(C)C=C1C(=O)N(C)C1CC(NC2=CN=C(F)C=N2)C1,4.214059,-3.96988,0.101619236
7905,CCC(C(=O)OC1CCCC(C)(C)C1)C1CCOCC1,3.7987132,-4.72962,0.17475474
7906,CC1=NC(C2CCCN(C3=CC(=O)N(CC4=CC=C(F)C=C4)C(=O)[NH]3)C2)=N[NH]1,4.5266457,-4.431727,0.09905436
7907,COC(=O)CC1(NC(=O)CCSC2=CC=NC3=CC(Cl)=CC=C23)CCOC1,4.1075573,-4.3835754,1.4355667
7908,CC1=CC=C2OC(C3=NOC(C4=CC=C(C5=CN=CC=N5)C=N4)=N3)=CC2=C1,3.8869183,-4.2686567,0.2810515
7909,CC1CC(CNC(=O)CCC2=CN=CS2)CN1C(=O)C1=C2CCCC2=CO1,4.336108,-4.819296,0.68341845
7910,CN1C(=O)N(C)C2=CC(NC(=O)C3=NN=C(C(C)(C)C)S3)=CC=C21,4.365886,-4.205511,0.021153364
7911,CC(C(=O)N1CCN(C2=CC=CC=C2)CC1)N(C)C1CCN(C)C1,4.659604,-4.990226,-0.10232971
7912,O=C(CN1N=CN=N1)N1CC2(CCN(C(=O)C3=C(Cl)SC=C3)CC2)C1,4.137995,-4.855838,0.6017918
7913,CCN(CC1CCC1)C(=O)NC(C)C1=C(C)SC(C)=C1,4.1809926,-3.832115,0.06806601
7914,CC1=C(C(=O)NC2=CN(C(C)C)N=N2)C=N[NH]1,4.3074846,-3.5956357,-0.24493107
7915,CO[C@@H]1CN(C(=O)C2(C)CCN(C(C)=O)C2)C[C@H]1NC(=O)C1=CN(C)C(=O)N1C,4.606293,-4.849898,0.525911
7916,COC1=CC=CC(OC2=NC=CC=C2CNC(=O)NCCC2=CN(C3=CC=CC=C3)N=C2)=C1,4.2693057,-5.03317,0.7420118
7917,COC1=CC=C2OC(C)CN(C(=O)CN(CC(F)(F)F)C(=O)OC(C)(C)C)C2=C1,3.8472548,-4.791849,0.007287536
7918,CC1=CC(C(=O)NC(C)(C)C2=C[NH]N=N2)=CN1C,3.3701887,-3.8917425,-0.12246319
7919,COCCN(CCN1C=CC=N1)CC1=CC(Br)=CS1,3.9520996,-4.7868323,-0.21648252
7920,O=C(OCCC1=NN=NN1C1=CC=CC=C1)C1CCCN1C(=O)C12CC3CC(CC(C3)C1)C2,4.447569,-5.2197294,0.72146386
7921,CSC1CCC1NCC1CCCC1C1=CC=CC=C1,3.9344172,-4.528384,0.32264885
7922,CCOC(=O)C1=C(NC(=O)C2=NC3=CC=CC=C3C(N(C)C)=C2)SC(OC)=C1C,4.691968,-4.3899655,1.2719789
7923,CC(C)(C)C1=NN=C(C(=O)NCC2=NC3=C(CCCCC3)S2)[NH]1,4.299365,-4.4291663,-0.12876299
7924,CC1=CC=C(CC(C)N(C)C(=O)NC2=CC=NC(OCC(F)(F)F)=C2)C=C1,3.9332337,-4.78655,1.3552604
7925,COC1=CC=C(C#N)C=C1CN1CCCSCC1C,4.193618,-4.850505,0.5837904
7926,CCC1=NC(CS(=O)CC2=NC=CC(C)=N2)=N[NH]1,3.5436177,-3.5473716,-0.020537283
7927,C=C(Cl)CN1CCCC2(C1)CN(C(=O)C1=C(C)N=C(Cl)S1)C2,4.101987,-4.7202635,0.26075497
7928,CCC(C(=O)N1CCC=CC2=CC=CC=C21)N1CCCC1=O,4.2147646,-4.778008,1.1727802
7929,CCC1=NN=C(C2=CC=CC(NC(=O)C(NC(=O)OC(C)(C)C)C3=C(C)N(C)N=C3)=C2)O1,4.370884,-4.8091288,0.47827414
7930,CN1N=CC(C2CC2)=C1CN1CCN(CC2=CC=C(C(=O)O)S2)CC1,3.9115071,-3.4490702,-0.3969915
7931,CCC1=NC=NC(N[C@H]2C[C@@H](NC(=O)C3=CSC(C4=NN=C[NH]4)=N3)C2)=C1F,4.141559,-4.2306566,0.06636218
7932,COC1=NC(C)=CC=C1C(=O)N(C)CCCN(C)C(=O)C(C)CC1=CN=C[NH]1,4.57394,-4.7779465,0.68175286
7933,CCC1CC(C(=O)NC2=CC(C)=NN2CC(=O)O)CCO1,3.9783826,-3.9848948,-0.2925805
7934,CN(C)S(=O)(=O)C1=CC=C(F)C(C(=O)N2CCC(C3=NN=C(N)O3)CC2)=C1,3.9647632,-4.938836,0.10467205
7935,CC(=O)NC(C(=O)NCCN(C1=NC=CN=C1F)C1CC1)C1CCCC1,4.4134297,-4.85159,0.61328524
7936,CC1=CC=C2OC(SCCC3=CC=C4OCCC4=C3)=NC2=N1,4.1214533,-3.9285128,0.29299667
7937,CN1C=NC=C1CCC(=O)N1CCC(C2CCN(C3=NC=CN=C3C#N)C2)CC1,3.9375987,-4.6609154,0.1405955
7938,O=C(CC(N1C=CC=N1)C(F)(F)F)NCC1=NC(C2=CC=CS2)=N[NH]1,3.506376,-4.3654385,0.39612958
7939,CCC(CC)N1C=CC(C(=O)N[C@@H]2CCCC[C@H]2NC(=O)C2=C(C)N=CS2)=N1,4.4086595,-4.566555,1.0533408
7940,COCCN(C(C)=O)C1=NC(CN2C3=CC=CC=C3CCC2CN)=CS1,4.0912266,-4.5863843,1.0383862
7941,CC1=CC=NC(N2N=CC=C2NC(=O)N(CCCC(C)C)CC2=CC=C(C)O2)=C1,4.6753016,-5.1518254,0.60979396
7942,CCCCC(CNC(=O)[C@H]1C[C@@H]1C)NC(=O)CCN1C=NC=N1,4.1977534,-4.7516856,0.67546594
7943,O=S1CCN(CC2=NC=CO2)CC1,3.2543316,-3.2585974,-0.75197035
7944,CC(C)(C)OC(=O)NC1=CN(C(C)(C)C(=O)NC2=CC(C3=NN(CC4=CC=CC=C4)C=C3)=N[NH]2)N=C1,4.6357837,-5.368272,0.15459165
7945,CCC1NC2=CC=C(C(=O)OCC3=CSC(C4=NN(C)C=C4)=N3)C=C2NC1=O,3.9345958,-3.9238207,0.21723637
7946,CCC(C1=CC=CC=C1)C1CCCN1CC1=CC(C(=O)OC)=C2CCCCN12,4.5285616,-4.9914293,1.4178357
7947,O=C(C1=C2N=CC=C(C3=CC=CN=C3)N2N=C1)N1CCOC(C2=CC=C(OC(F)F)C=C2)C1,4.8935404,-5.475308,0.42519802
7948,CN1CC2=CC=CC=C2C1CNC(=O)C1=CC(CC2=CC=CC=C2)=CC=C1O,4.616916,-5.0359354,0.5792928
7949,CN(CCNC(=O)CC=CC1=CC=C(F)C=C1)C(=O)C(C1=CC=CC=C1)C1CC1,4.4662,-5.561467,0.7680648
7950,CC1(C(=O)N2C3CCC2CN(C(=O)CCC2=CC=C(F)C=C2F)CC3)CCC1,4.2357965,-5.261091,0.56308734
7951,COC1=CC=CC(C(C)(C)CNC(=O)NC2=CC=CC=C2OCCC(N)=O)=C1,4.265648,-5.2298303,0.82806075
7952,CC1=NC(C2CC2)=NC(C)=C1C(=O)OC(C)C1=CSN=N1,4.224299,-3.9118934,0.0282971
7953,CC1=CC=C(C(=O)CCC(=O)OCC2=CC(C(=O)NCC(C)C)=CC=C2)S1,4.4441056,-4.859394,0.3805008
7954,CN1C(=O)C=CN(CC(=O)N2CCC(CN3C=CN=C3)CC2)C1=O,4.423677,-4.2286787,-0.26913747
7955,CCN1N=C(C)C(CNC(=O)C2=C(C)OC(C(C)C)=N2)=C1C,4.249424,-3.2149656,0.44290474
7956,CCOC(=O)C1CCN(S(=O)(=O)N2CC(OC)CC2(C)C(=O)O)CC1,4.0095606,-5.394653,0.29498872
7957,CCOC(=O)C1=CC(COC)=CC(NC(=O)C2=C(C)C3=CC(OC)=CC=C3S2)=C1,4.2523346,-4.3705535,0.37392995
7958,CC1=CC=CC(CCC(=O)N(C)C2CC(NC(=O)C3=NC=C4C=CC=CN34)C2)=C1,4.366825,-5.0183024,0.6041612
7959,COCCC(NC(=O)C1=CC=CC(NS(=O)(=O)C(F)(F)F)=C1)C1=CC=C(C)O1,3.864776,-5.3887196,1.1914506
7960,CCC(NCC(C)(C)NC(=O)OC(C)(C)C)C(O)C(C)C,4.3894043,-4.5904374,-0.16009125
7961,O=C(NCCC1=C(F)C(F)=CC=C1)NCC1=CC(Br)=CS1,4.125327,-4.191608,-0.026617374
7962,CC(=O)NC1=CC=C(S(=O)(=O)NC(C)C2=CC=CC(SC(F)(F)F)=C2)C=C1Cl,3.99961,-4.831975,0.99936146
7963,CCC1=NN=C(NC2=NN(C)C=C2)N1CC(C)(C)NC(C)C1=CC=CC=C1,3.8055634,-4.816638,0.57981426
7964,CC1=CN=CC(CC(=O)N2CC(NC(=O)CCC3=NC4=CC=CC=C4[NH]3)C2)=C1,4.192618,-4.750602,0.24077964
7965,CC(C)COC(C)C1=NOC(COC2=CC=NC3=C(F)C=CC(F)=C23)=N1,4.3700066,-4.409894,0.5930335
7966,COC1=CC=C(NC(=O)C2(NCCC3=C4OC(F)(F)OC4=CC=C3)CCCC2)C=C1OC,3.9797225,-5.284511,0.97165835
7967,CC(NC(=O)C1=CC=C(CN2C=C(Cl)C=N2)S1)C(OC1CCOCC1)C1=CC=CC=C1,4.509021,-5.0701427,0.62727475
7968,O=C1CN(CCN2CCC3=CC=CC=C32)CCN1C1CCCCC1,4.2646675,-4.944833,0.3554395
7969,CCN(C(=O)C(F)C1CCNCC1)C(C)C1=CC=CC(OC)=C1,4.477004,-4.8877063,0.64878476
7970,CCOC1=CC(CNC2=NC3=CC=CC(OC)=C3[NH]2)=CC(Br)=C1OC(F)F,4.095406,-4.4727235,0.47605222
7971,CC1CN(C(=O)C(C2=CC=CC=C2)N2CCSCC2)CC2(CCCCC2)O1,4.553343,-4.5853696,1.077321
7972,CSCC(O)CN1CCC(C2=CC=CC=C2)C1C,3.7202835,-4.913435,0.5238698
7973,CC(CNC(=O)C(C#N)C1CCN(C(=O)OC(C)(C)C)CC1)C1=NOC=N1,3.9019551,-5.2279167,-0.37632656
7974,CC1=NC(C2=CN(CC(=O)N(CC3CC3)C(C)C)N=N2)=CS1,4.0641546,-3.7333996,0.010783736
7975,CN1N=C2C=C(Br)C=CC2=C1C(=O)NC1C2COCC1CC(N)C2,4.240672,-4.142107,-0.35669145
7976,CC1C(C)S(=O)CCN1CC1=CC=C(Br)C2=CC=CN=C12,4.186338,-4.35038,0.44990027
7977,CCS(=O)(=O)N(C)C1=CC=C(NC(=O)NC2=CC3=C(C=C[NH]3)C=C2C)C=C1,3.8935704,-4.597742,0.7294266
7978,O=S1(=O)CCC(N2CCN(CC3=CC=C(C4=CC=CC=C4Cl)O3)CC2)C1,4.102851,-4.8403225,0.36028212
7979,CC1(C2=CC(C(F)F)=NN2CC2=CC=C(C#N)C=C2)CC1,4.0146456,-4.59448,0.3708819
7980,CN(C)S(=O)(=O)CCCN1CCN(C2=CC=C(F)C=C2F)C(=O)C1,3.8797998,-4.6844244,0.8134303
7981,CCN1N=C(C)C(C(=O)OCC2=CC=CN3C=CN=C23)=C1C,3.8766336,-3.3679714,0.3792034
7982,CC1=C(C(=O)N2CCN(CCN(C)C(=O)C3=NN4CCCC4=C3)CC2)N(C)N=C1,4.882182,-3.949269,0.21862336
7983,O=C(OC1CCC(F)(F)CC1)C1=CC=CC=C1CN1C=CC=N1,3.827606,-4.911877,0.9418252
7984,CN(C(=O)NCC1=NN(C2=CC=CC=C2)C=N1)C1(CN)CCCCC1,4.3696175,-4.749269,1.1596053
7985,CC1=CN(C(C)(C)C(=O)N(C)C2CCN(C(C)C3=CC=CC=C3C)C2)C=N1,4.2456045,-5.0744815,0.43993416
7986,CC(C)NC(=O)C1=NN=C(N(C)CCN2CCOCC2)N1CC1CCC2=CC=CC=C21,4.7677517,-5.2713075,0.6308462
7987,CCOC(=O)C1=NN(C2=CC=CC(CNC(=O)NC3CCC(OC4=CC=C(C#N)C=N4)CC3)=C2)C=C1,3.9948177,-4.7789373,0.6056007
7988,COC(CCNC(=O)N1CCC1C1=CC=CC(F)=C1)C(F)(F)F,3.674138,-4.6946735,0.6595688
7989,CC1=CC=CC=C1C(CO)N(C)C(=O)N[C@@H](C)C1=NC2=CC=CC=C2[NH]1,4.151331,-4.852524,1.0697428
7990,CC(C)C(C)(CN)NCC1=CSC2=CC=CC=C12,3.8304667,-4.549855,0.6798809
7991,CC1(C)CCC(C)(C)C2=CC(C(=O)NC3=CC=C(C4=CC(=O)[NH][NH]4)C=C3)=CC=C21,4.2904525,-4.789904,0.5082421
7992,O=C1CN[C@H]2CCN(C(=O)C(F)C3CCOC3)C[C@H]2N1,4.2103095,-4.8780823,0.16098142
7993,CC1=C(C(=O)N2CC(NC(=O)C3=NC=C(Cl)S3)C2)C(=O)[NH]C(C(C)C)=N1,4.7570705,-3.8658235,-0.25033444
7994,CCOC(=O)C1CCCN(C2=NN=C(CS(C)(=O)=O)N2CC(C)(C)C)C1,3.9159336,-4.8588433,-0.39261627
7995,CCCC1=CC=C(CN2CC(C)C3=CC=CC=C32)S1,3.4143398,-4.306418,0.9680901
7996,CN(C)C1=CC=C(CNC2CCCSC2)N=C1,4.308469,-4.1891603,0.6441702
7997,O=C(O)[C@@H]1CC[C@@H]1S(=O)(=O)N(C1CC1)C1CCC2=CC=CC=C21,4.0090938,-5.1081314,0.32089075
7998,CCOC(=O)C1CCC(NC2COC3=C(F)C=C(F)C=C3C2)CC1C,3.8569121,-4.546466,-0.17818968
7999,N#CC1=CC(NC(=O)CCCC2=NC(C3CC3)=NO2)=CC=C1OC(F)(F)F,3.561849,-5.0533543,0.48396823
8000,CC(=O)C1=CC(C(=O)N2CCC(O)(C3=CC=C(C)C=C3)C2)=CC=C1OC(C)C,4.1895123,-5.2469516,0.9510196
8001,CCN1C(C2=CN3C=C(F)C=CC3=N2)=NN=C1N1CC[C@@H]2COC(=O)N[C@H]2C1,4.1863265,-4.2012844,-0.5554845
8002,CCOC(=O)C1=CC=C(S(=O)(=O)C(C)C2=NC(CC)=NO2)C(F)=C1,4.025275,-4.053481,0.27692863
8003,CSC1=CC=CN=C1C1=NOC(C2=CN=CN=C2C(C)C)=N1,3.9542074,-4.4026923,1.2704285
8004,COC1=CC(N2CCS(=O)(=O)CC2)=CC=C1NC(=O)CCS(=O)(=O)CC1=CC(C)=CC=C1,4.029567,-5.5241504,0.5782166
8005,CC(C)(C)OC(=O)C1=CC=CC=C1C1CCN(C(=O)C2=CN=C3[NH]C(=O)[NH]C(=O)C3=C2)CC1,4.5829644,-4.9002075,0.025848005
8006,CN(C)CC1(CNCC2CC3CCC2C3)CCCC1,4.1257257,-4.9312825,0.7114633
8007,CCC(CC)(COCC1=CC=CC=C1)C(=O)NC(C)CC(=O)NC,3.9287362,-5.243281,0.8415341
8008,CC(NC(=O)C1C2CCCCCCC21)C1(C)CC1,3.7258372,-4.496577,0.5842138
8009,COCC(C)(C)CC(=O)N1CC(NC(=O)C(C)N2C=CC=N2)C1,4.0197067,-4.889615,0.13118818
8010,CC(C)(C)OC(=O)NC1=CC=C(C(=O)N2CCNC(=O)C2C2=CC=CC=C2Br)C(O)=C1,4.5044155,-4.882099,0.3165898
8011,CCC1=CC=C(Br)C(NC(=O)NC[C@H]2CCCC(=O)N2)=C1,3.9876132,-4.0290785,0.16866651
8012,O=C(NC1CC12CCN(CC1=CC=C3CCCC3=C1)CC2)[C@@H]1C[C@H]1C1=CC=CO1,4.629274,-5.5568085,1.4525633
8013,N#CC1=C2N=CC(C3=CC=CC=C3CN3CCCCC3)=CN2N=C1,4.3658657,-4.5992045,0.5283633
8014,CC(C)NC(=O)C(C)NC(=O)NC(C)CC1CC1,4.056077,-4.13962,-0.40844327
8015,FC1=CC=CC(N2C=C(CN3C[C@H]4C[C@@H]3CO4)C=N2)=C1,4.2739162,-4.157475,-0.33070984
8016,O=C(NS(=O)(=O)CC1CCCO1)C1=CC(OC2=CC=CC=C2)=CC=N1,4.1285825,-5.0876274,1.0855441
8017,COC1=NOC(C(C)NC(C)C2=NN=CN2C)=C1,4.0363274,-4.0885715,0.43742868
8018,COC1=CC=C(CCC(=O)N[C@H]2C[C@H](NC(=O)CN3CCNC(=O)C3)C2)C=N1,4.0791287,-4.5333986,0.067448415
8019,FC1=CN=CC(N2CCN(C3=CC(C4CCCCC4)=NC=N3)CC2)=C1,4.5064535,-4.4834833,0.25862786
8020,CC(C)(C)C(=O)NC1=NC=CN=C1C(=O)N1CCC(O)(C2=CC=CC=C2Cl)CC1,4.6175375,-5.0792694,0.7199567
8021,O=C(CCN1CCN(C2=CC(Cl)=CC=C2)CC1)N1CCC(C(F)(F)F)C2(CCOCC2)C1,4.182852,-5.214404,0.94193256
8022,CCC1=CN=C(CNC2=NS(=O)(=O)C3=CC=CC=C23)O1,3.5939074,-4.19308,0.019297574
8023,COC1=CC(C)=CC(C(=O)N2CC(C)CC(C(N)=O)C2)=C1O,3.9950132,-3.6729364,-0.4530777
8024,CCOC1=NC=CC(C)=C1C(=O)NCC(O)CNC(=O)C1CN(C)C(=O)N1,4.6235595,-4.674178,-0.0525815
8025,N#CC1=CC=CN(CN2CCC(O)(CC3=CC=C(F)C=C3)C2)C1=O,3.9486735,-4.69645,0.90103215
8026,CC1=CC=C(CNC2=CC=C3OCC(=O)NC3=N2)C(C2=CC=NN2C)=C1,4.1601706,-3.979088,0.038971577
8027,COCC1(CCNC2=NC(C3=CC=NC=C3)=NC(C)=C2C)CC1,4.1484294,-4.600004,0.9557703
8028,CC(C)OCC1=NOC(CN2N=C(C3=CC=CS3)C3=CC=CC=C3C2=O)=N1,4.582582,-4.6339293,0.9833025
8029,CCN1CC(COC(=O)C2=C(C#N)N(C)N=C2)OC1=O,3.9985876,-3.4713597,-0.39581951
8030,O=C(CCC(=O)N1CCN(CCC23CC4CC(CC(C4)C2)C3)CC1)NC1=CC=C2[NH]C(=O)[NH]C2=N1,3.8382246,-5.0547323,1.1297085
8031,CC(C)NC(=O)C1=NN=C(N(C)CCN2C=CN=C2)N1C,4.3622456,-4.02617,0.04208694
8032,CC1=CC=C(CNC2CC2CC2=CC=CC=C2)C(C)=N1,3.7963665,-4.220493,0.17750317
8033,COC(=O)C1=NC=NC(N2CCOC(CN3CCN(C)CC3)C2)=C1OC,4.16603,-4.3732815,-0.21264908
8034,CCCOC1=CC2=C(C=C1OCCC)CCN(C(=O)CN(C)C(=O)C1CC1)CC2,3.9771285,-5.1161723,0.2867421
8035,CCC(CC)C(CNCC1=C(Br)C=C(C)S1)N1CCCC1,3.9433029,-4.1657863,0.39348683
8036,CCCN1N=CN=C1CN(CC)[C@H](C)CNC(=O)C1CC2(CCC2)C1,4.1182947,-5.3991833,0.936051
8037,CC(C)CC1=C[NH]C(C(=O)N2CCC(C(C)NC3=CC=C(C#N)N=C3)CC2)=C1,4.15275,-4.7730427,-0.2788715
8038,CC(C)CN(CCC#N)CC1=CC(Cl)=CC(C(F)(F)F)=C1,4.239244,-4.6983805,0.20485035
8039,COC(=O)C1=CC=C(CS(=O)(=O)NCC(O)COCC2CC2)C=C1,3.9237633,-4.3063674,0.87701607
8040,COCC(C)(CC(=O)O)NC(=O)C1=CC2=C(C=C1Br)N(C)C(=O)N2C,4.555851,-4.2306604,0.7367592
8041,COC1=CC(NC(=O)CN2CC(C)(C)CCC2(C)C)=CC(OC)=C1,3.809449,-5.158139,-0.24060322
8042,CCCOC1=CC=CC(COC2=C(C(F)(F)F)N(C)N=C2)=C1,3.9908676,-4.4767222,0.3184965
8043,CC1=CC=C(N(C)C(=O)C2=CC=NC(N3C=CC=N3)=C2)C(F)=C1,4.207531,-4.012353,0.5791294
8044,CC1=CN(CC(=O)NCC2(C)CCN(C(=O)CS(=O)(=O)C(C)(C)C)C2)N=C1,4.1169376,-5.232829,-0.050453153
8045,CN1C(=O)N(CC(=O)N2CC(C)(C)OC3(CNC3)C2)C2=CC=CC=C21,4.7407274,-4.293948,0.41247013
8046,CC(=O)N1CCC[C@@H]1C(=O)NC(C)(C)C1=NN=C[NH]1,3.9450433,-4.3117123,0.49062327
8047,COCCN(CC1=CSC(C2=CC=C(Br)C=C2)=N1)CC(C)C,4.3721137,-4.5529447,-0.17429824
8048,CC(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N1CCC(C2=CC=CO2)C1,4.0037017,-5.1801834,-0.05523547
8049,CC(=O)NC1=CC=C(C(=O)NS(=O)(=O)N2CCSCC2)C(Cl)=C1,3.9463582,-4.8919935,0.36057287
8050,CC1(C)OCCC1C1=NOC(CC2CCC3CC23)=N1,3.46656,-4.746787,-0.08392974
8051,CCN(CCNC(=O)C1CCN2C=NC=C2C1)CC1=NN=C(C2CC2)N1C1CC1,4.088501,-5.0829587,0.28087372
8052,CCCOC1=CC=C(CNC2CC3=CC=CC(O)=C3C2)C=C1,4.0903134,-4.3670034,0.36652705
8053,CC(C)C1CCC2=C(C1)SC(NC(=O)C1=C(C(F)(F)F)N(C3=CC=C(F)C=C3)N=N1)=N2,4.1244287,-4.815842,0.10590679
8054,CCN1N=CC(NC(=O)C2=C(C(=O)OC(C)(C)C)C=NN2C)=C1C(F)(F)F,4.243535,-4.117935,-0.77423674
8055,CC(C)(C)OC(=O)N1CC(C(=O)NC2C3CCCOC3C2(C)C)C2(CCCCC2)C1,4.3546176,-6.087123,-0.27724305
8056,CC1=CSC(CCC(=O)N2C[C@@H]3CN(CC4=CC=CC=C4C(C)C)C[C@@H]3C2)=N1,4.688289,-4.9621925,0.8611226
8057,CC(C1=CC=CS1)N(C)C1=CC(Br)=C(C#N)C=C1F,4.010684,-3.9234679,0.07148022
8058,CC1=CC=C2[NH]C(C(=O)N(C)C(C)CNC(=O)C3=CCOCC3)=CC2=C1,4.6829295,-4.748038,0.48991972
8059,CC1=C[NH]N=C1C(=O)N1CCC(CN(C)C(=O)CN2C=C3C=CC=CC3=N2)C1,4.2470345,-4.4570317,0.52572507
8060,COC1=CC=C2CC(NC(=O)NC3CCN(C4=CC=C(Br)C(C)=C4)C3=O)COC2=C1,3.87982,-4.659031,0.17800215
8061,CCOC(C)C(=O)N1C[C@@H]2CN(C(=O)C3=CN=CC(C(F)(F)F)=C3)C[C@@H]2C1,4.1839046,-5.3292756,0.612282
8062,O=C(CN1[NH]C=C2C1=NC=NC2=O)N1CCCCO1,4.225881,-3.6736257,0.10057532
8063,CNC(=O)C1=CC(C)=NC(N2CCC3=C(C2)N=NN3CCOC)=N1,4.0172067,-4.077877,0.26323843
8064,CCC(C)C(=O)N1CCC(O)(CNC(=O)CN2N=C3CCCCN3C2=O)CC1,4.3477745,-4.8902593,1.0047219
8065,COCCC1(C(=O)NCC2CCN(C(C)(C)C)C2)CCNC1,4.196474,-4.9637246,0.610651
8066,CN(C)C1=CC=CC(CCC(=O)N2CC[C@@H]3CN(C(=O)C4=COCCO4)C[C@@H]3C2)=C1,4.5405464,-5.616932,0.842287
8067,O=C(NC1=CN(CC2CC2)N=C1)C1=CSC(C2=CC=C(Br)S2)=N1,3.6329198,-3.548187,-0.5746743
8068,CC1=CC(F)=C(S(=O)(=O)NC2CC3(CC3)C2)C=C1C(=O)O,4.145904,-3.914972,0.3017877
8069,CCOC(=O)C1=CN=C2C(C)=C(C)C=CC2=C1N1CCCC(N2N=C(C)N=C2C)C1,4.819073,-4.4953847,0.96406144
8070,CC(C)C1=CC=C(C2(C(=O)NC3=CC4=CC=CC=C4N=N3)CCC2)C=C1,4.79274,-5.0072064,1.5387807
8071,CC(CC1=CC=C(Cl)C=C1Cl)C1=NN=C(C2CC(=O)N(C)C2)O1,4.2055025,-3.8753002,0.072332785
8072,CCC(CC(=O)NC1=NOC2=C1CCCC2)C1=CC=C(OC)C=C1,4.0814915,-4.3758583,0.5798958
8073,CCCOC1=CC=CC(C(=O)N[C@@H]2CCCC[C@H]2NC(=O)C2(C)CCCOC2)=C1,4.4960594,-5.1260557,1.1945935
8074,CCC(NCC1=CC=C2NCCOC2=C1)C1=CC=C(Cl)S1,3.7268066,-4.207114,0.44706884
8075,CC(C)CC1CN(C)CCN1C(=O)C1CCC2=NC=NC=C2C1,3.9963307,-5.5116367,-0.35593185
8076,CSC1=NC(N2CCC(N3C=CN=C3)CC2)=CC(C(F)(F)F)=N1,3.4997978,-5.0345936,0.27960563
8077,CC(=O)N[C@@H](CC1=C[NH]C=N1)C(=O)NCC1=CN=C(C2=CC=C(Cl)C=C2)S1,4.1418037,-4.513838,0.14725378
8078,CC1=CC=CC=C1CN(C)C(=O)COC(=O)C1=NN(C2=CC=C(F)C=C2F)C=C1O,4.4110327,-4.562472,0.54378957
8079,CC(C)CC1=CC=C([C@H](C)C(=O)OCCN(C)S(=O)(=O)N2CCOCC2)C=C1,4.605366,-5.4151535,0.8147772
8080,CSC1=NC(C)=CC(NC2=CC=C3N=C(C4CC4)SC3=C2)=N1,3.5575643,-3.500499,-0.26808825
8081,CC(NC(=O)NC(C)(C)C1=CC=C(F)C=C1F)C1=NN(C)C=N1,3.9493284,-4.457698,-0.3008798
8082,CC1=C(C(=O)NC2=NN3CCCCC3=N2)C(C(F)(F)F)=N[NH]1,4.047608,-4.0263705,1.0463028
8083,CC1=CC=C(CNC(=O)C2=CC=C(NCCN3C=CN=C3)C=C2)C(N2CCOCC2)=C1,4.60202,-5.143841,1.0691783
8084,CCCC1=NSC(N2CCC(NC(=O)C3=C4CC(C)CCC4=N[NH]3)CC2)=N1,4.1478324,-4.4264207,-0.319682
8085,CCC1=CC=C2OC=C(C(=O)NCC3(N4CCN(C(C)C)CC4)CCCC3)C2=C1,4.5423565,-5.02247,1.7108397
8086,O=C(NCC1=NN=C(C2CC2)O1)C1=CN(C2=CC=CC=C2F)N=C1,4.1173406,-4.0675826,-0.15217608
8087,CC(C)(C)C(=O)NC1CCC(C(=O)NCC(CO)CC2=CC=CC(Br)=C2)CC1,4.369033,-5.086298,-0.26797327
8088,CCN1N=C(C(=O)N2CC[C@@H]3CCN[C@@H]3C2)C=C1C,4.2305055,-3.498472,-0.3334778
8089,COC1=CN=CC(CNCC2=C(C)SC(C)=C2Br)=C1C,4.14569,-4.541232,0.43739027
8090,COC1=CC=C(CC(=O)NCCN2C(=O)CC3=CC=CC=C32)C(Cl)=C1OC,4.474786,-4.5447216,0.68490434
8091,CCCCC(CC)COC(=O)CSC(C)C1=NN=CN1C,4.0812817,-4.182345,0.56838065
8092,CC(C)C1=C(C(=O)NC2(CNC3=NC=C(F)N=C3)CCCC2)C=NO1,4.082638,-4.5946174,1.277474
8093,COC1=CC=CC(OC2=CC=C(CNCC3CCCCC3NS(C)(=O)=O)C=C2)=C1,4.155615,-4.9496374,0.27806836
8094,O=C(NCCC1=CC=C2N=CC=CC2=C1)C(F)(F)C1=CC(Cl)=CC=C1Cl,4.1708713,-4.6154804,1.1034038
8095,CCN(CC(C)(C)O)C1=NC(C(=O)O)=CO1,3.603262,-3.9920442,-0.72088283
8096,O=C(OCC1CC(=O)N(C2=CC=CC=C2)C1)C1=N[NH]C(C2=CC=CC=C2Cl)=C1,4.333553,-4.358727,0.41200694
8097,CN(C)CCC1=CC=CC(C(=O)NCC2=NN=NN2C2=CC=C(F)C=C2)=C1,4.371356,-5.074177,0.27046242
8098,O=C(OCCN1C=NC(Br)=N1)C1=NN(C2=CC=CC=C2)C(C2=CC=CC=C2)=C1,4.326754,-4.1259604,0.3206555
8099,COC(=O)[C@@H]1CCN(CC2=CC=C(C)C=C2OC)C[C@@H]1C,3.8094714,-4.452277,0.44659594
8100,CC(=O)NC(C)C(=O)N(C)CCN1CCN(CCOC2=CC=C(C)C=C2)CC1,4.3115664,-4.838142,0.012867101
8101,CC1CCC(NC(=O)CC2CCCO2)(C(=O)O)C2=CC=CC=C21,4.5410247,-4.418517,0.9666287
8102,CCCN1N=C(C)C(C(=O)NC(C)CNC(=O)CCN2C=CN=N2)=C1C,4.31246,-4.059231,-0.45388648
8103,COC(CNC(=O)NC(C(=O)O)C1CCOCC1)C(C)C,4.1925273,-5.338801,0.5408446
