,SMILES,esol,logD,bace
3053,CN(CCC=CC1=CC=C(Br)C=C1)CC1=NN(C2=CC=CC=C2)N=C1,-4.9033403,-0.34896722,4.6939936
3054,COC(=O)C(OC)C1=CC=CC=C1OCC1CCC(C(F)(F)F)CC1,-4.264264,1.2616063,4.309341
3055,C[C@@H](C1=CC=CC=C1)N(CCO)CCSC(C)(C)C,-4.1148252,0.1322914,4.4348593
3056,CC1C(OC(=O)C2=CC=CC(C3=COC=C3)=C2)CC(=O)N1C,-3.9745972,0.5938202,4.2856245
3057,CC1(NC(=O)C2=CC=C(Cl)S2)CCN(C2CCN(C3CCC3)C2=O)CC1,-4.5995426,0.38103238,4.367742
3058,O=C(C1=CSC(C2CCCO2)=N1)N1CC=C(C2=CC=CC=C2C(F)(F)F)CC1,-4.9470615,0.18905398,4.314456
3059,COC1=CC(C(=O)NC2=CC(C(=O)OC(C)C)=CC=C2Cl)=NC=N1,-4.4134417,0.26350418,4.149288
3060,CC(C)NC(=O)CN(C)CC(=O)NCC1=NN=NN1C,-4.36668,0.65539217,4.0071325
3061,CC(CC1=C(F)C=CC=C1F)NC(=O)CN1N=C(C2=CC=CC=N2)C=CC1=O,-4.7767553,0.26691452,4.3704653
3062,CCC1C(C)CCN1C1=NN=C(C)N1CC1=CC=C2N=CC=CC2=C1,-4.353595,0.53159153,4.2893934
3063,CC1=CC=C(CC2CCCN(C3=NN=C(CCO)N3CC3CCCCO3)C2)C=C1,-5.068493,-0.18481424,4.7754474
3064,CC1=C(C(=O)NC[C@@H]2C[C@H]2C2=CC=CC(Cl)=C2Cl)SC(CN)=N1,-4.6903114,0.060607884,3.914074
3065,CC1=C(C(=O)NCC2=CC(Cl)=CC(Cl)=C2OC(F)F)CN2N=NN=C2N1C,-4.598884,0.5530961,4.2407026
3066,COC(=O)[C@@H]1CCO[C@H]1C1CCN(C(=O)NC(C2=CC=C(F)C=C2F)C(C)(C)C)CC1,-4.5060816,0.5710533,4.7443175
3067,COC(CC1=CC=C(F)C=C1)CS(=O)(=O)NCC1=CC=CC(C2=NC=C[NH]2)=C1,-4.847273,1.4171892,4.8026886
3068,CC(=O)NC1=CC(NC(=O)CN2C(=O)CC(C(C)C)NC2=O)=CC=C1,-4.638771,0.53032386,4.5243263
3069,CCCC1=CC(C(=O)NC2(CNC(=O)CN3CCC(C)CC3)CCC2)=NO1,-5.150476,1.0804555,4.381925
3070,O=C(NCCC1CCN(CC2=NON=C2)CC1)C1COCCN1C1CCCC1,-4.866209,0.06787894,4.716416
3071,CC(OC1=CC=CC=C1F)C(=O)N(C)C(C)C1=CC=CC(C(F)(F)F)=C1,-4.4107704,1.8613131,4.3655205
3072,CC1=C(C2=CC=CC=C2)OC(CCC(=O)N(C)C2=CC(Cl)=CC=C2C#N)=N1,-4.6109037,0.528727,4.4604387
3073,O=C(C1=CC=C(NC(=O)C2(OCC3=CC=CC=C3)CCOCC2)C=C1)N1CCC2=CC=CC=C21,-4.9843545,0.69769293,5.061467
3074,CCOCN1N=C(C)C(CC(C)C(=O)N2CCN3C(CCC4=CC=CC=C4)=NN=C3C2)=C1C,-4.803075,-0.07953962,4.6769357
3075,CN1N=CC(Br)=C1CNC(=O)N1CCCC1C1=NC=CS1,-4.479462,-0.17397597,4.237979
3076,CCC(C(=O)OC)N1CCC(S(=O)(=O)NC)CC1,-3.693451,0.9370546,3.732313
3077,COC1=CC(C(NC(=O)C2=NC(C3CC3)=CS2)C(F)(F)F)=CC(OC)=C1OC,-5.1304207,1.1774976,3.8565335
3078,CCOC(=O)C1=C(Cl)N=C(NC(=O)[C@@H]2CCO[C@H]2C2=CC=C(Cl)C=C2)[NH]1,-4.9800506,-0.24390188,4.1954594
3079,CCOC(=O)C1=CC(N2CCC(C)(C3=NC(C)=NO3)CC2)=NC=C1Cl,-4.3905497,0.81580395,3.754571
3080,O=C(CCC1=NOC=C1)N[C@@H]1CCCC[C@H]1NC(=O)C1(C2=CC=C(Cl)C=C2)CC1,-4.954297,0.6745155,4.3119755
3081,O=S(=O)(NCC(N1CCNCC1)C(F)(F)F)[C@@H]1C[C@H]1C1=CC=CC=C1,-4.5807986,0.3760058,4.1998653
3082,CC(C)(C)OC(=O)C1(CNC(=O)N[C@@H]2C[C@H]2C(F)(F)F)CC1,-4.6941338,1.0376318,3.5989962
3083,CCC1=C(NCC2=CC=C(OC(C)COC)C=C2)C=NN1C1=CC=CC(C)=C1,-4.890678,0.20477745,4.4968576
3084,CCCCC(CNC1=CC=CC(F)=C1C#N)NC(=O)C1=CN(C(F)F)N=C1,-4.3676395,-0.09768238,4.5260572
3085,COC1=CC=C(C(C)C(=O)N2CCOC(CN3CCOCC3)C2)C=C1F,-4.993657,-0.4397466,4.2009735
3086,CN(CC1=CNCCC1)C(=O)CC1CNCCS1(=O)=O,-3.7228625,0.40824303,3.990906
3087,CCN1C=C(C(=O)CSC2=N[NH]C(CO)=N2)C=N1,-4.529192,0.25322488,3.7263532
3088,CC(C)NC(=O)CN(C)CC(=O)NCC1CCCCN1CCF,-5.0527687,0.11559365,4.162548
3089,O=C(CC1=CC=C(OCC2=CC=CC=N2)C=C1)NC1=CC=C2[NH]C(C3CCCO3)=NC2=C1,-5.0729694,-0.48493245,4.9508595
3090,OCC1CN(CCN2C=CC=N2)C2=CC=CC=C2O1,-4.15753,0.3626314,4.068696
3091,CC1(C2=CC=CC=C2)CCC(NC(=O)N2C[C@]3(CO)CCC[C@]3(CO)C2)CC1,-4.653569,1.0638692,4.890325
3092,O=C(CSC1=CC(Cl)=CC=C1Cl)N1C2CCCC1CC(O)C2,-4.8238916,0.22645572,3.7892451
3093,CCC(C)OC1=CC(NCC2=C(C)C3=CC(F)=CC=C3O2)=NC(C)=N1,-5.5065002,0.15212801,3.7028756
3094,CC(C)CC(=O)NC[C@@H]1CN(CC2=NC=C(Cl)N2C)CC[C@@H]1C1=CC=C(F)C=C1,-5.4305725,0.9945576,4.46142
3095,COC1=CC(OC)=C2C(=C1)CCN(C(=O)C1CC13CCOC3)C2(C)C,-4.3180885,0.2922102,3.7225437
3096,CCN1C(C(=O)NC2=CC=C(C(=O)N3CCOCC3)C(Cl)=C2)=CC2=CC=CC=C21,-4.972489,0.11004142,4.551305
3097,CC1=NN(C)C(C(=O)N2CCC(C3=NC=CS3)CC2)=C1Cl,-4.2335396,0.13156429,4.1593537
3098,CC1=C(CC(=O)NC2=CC=CC(CS(=O)C(C)(C)C)=C2)C=NN1C,-4.1528397,1.1952038,4.527218
3099,COCCN1C(C2=CSC=N2)=NN=C1N(C)CC1=CC=CC=C1SC,-3.989432,-0.3526022,4.532877
3100,O=C(NCC1COC2=CC=CC=C21)C1OCCC2=CC=CC=C21,-4.246391,-0.21878871,4.3935227
3101,CS(=O)(=O)C1=CC=C(SC2=NC3=CC(F)=CC=C3S2)N=C1,-4.3711476,0.77250206,3.8018072
3102,COC1=CC=CC=C1CN(C)CC1=C(Br)N(C)N=C1,-4.097741,0.106922425,3.931942
3103,CSC1=CC=C2CCC3=C2C1=CC=C3,-3.4988492,-0.3501034,3.4643826
3104,CC1=C(C(=O)N2CCN(C3CN(C4CCN(C(C)C)C4=O)C3)CC2)SN=N1,-4.370773,1.6909269,4.612626
3105,CCC1=NC(CN2CCC(CNCC3=CC(Cl)=CC=C3OCC3CCCO3)CC2)=CS1,-5.697501,-0.111113094,4.665462
3106,CCN1C=NC(C(=O)NCC2(C)CCN(C(C)C3=CC=CC=C3F)CC2)=C1,-4.80982,0.44507146,4.4423056
3107,COC(=O)C(CC1OCCO1)NC(=O)N1CCCC1=O,-3.6730366,0.014050338,3.828257
3108,CCCCN(C(=O)C(NC(=O)OCC1=CC=CC=C1)C(C)(C)C)C1=CC=CC=N1,-3.9319928,0.16464475,5.092552
3109,CCCCN(CCCC)CCC1(C#N)CCCCC1,-4.1017747,0.7621512,3.9851165
3110,CC1=NC=C(Br)C(C(=O)N(C)C2=CC=C(C(F)(F)F)C=C2Cl)=N1,-4.73835,1.5416772,3.30655
3111,O=C(C1CC1(F)F)N1CCC2(CC1)CCN(C1=NC3=CC=CC=C3S1)CC2,-4.728015,0.3987617,4.2217255
3112,CCC1=C(C(=O)NC2=NN(C)C=C2C(=O)OC)OC=N1,-3.8139923,0.544606,3.780551
3113,O=C(NCCC(=O)N1CCN(C2=NC=CC=N2)CC1)C1CC2CNCC1C2,-4.858756,0.35549632,4.5660534
3114,CC(C)C[C@@H]1C[C@H]1C(=O)NCC1(C)CC2=CC=CC=C2C1,-3.9478645,0.7432091,3.799196
3115,CC1=CC(C)=C2C(C)=C(C(=O)NC3=CC=C(OCC(=O)NC(N)=O)C=C3C)[NH]C2=C1,-5.2112265,0.5163372,4.193814
3116,CCC(C)(NC(=O)C1=NN(C)C2=C1CNCC2)C1=NC=CS1,-3.8515456,0.56324106,4.05519
3117,COC1=CC=C(NC(=O)NC2=CC=C(CCS(C)(=O)=O)C=C2)C(OC)=N1,-5.0783052,0.8541315,4.305862
3118,CC(CC1=CN(C)N=C1)C(=O)OCC1(C)CNC(=O)C1,-4.3636703,0.9873211,3.6340904
3119,CC1CC2CCC(C1)N2CC1CCC(C)O1,-4.9399195,0.76339465,3.027598
3120,CSC1=NC(C)=C(CCC(=O)N2CCC(C3=NOC=N3)C2)C(C)=N1,-4.4419518,0.3433229,4.3624444
3121,CC1=NN(C2=CC(SC3=C(C#N)C(F)=CC=C3)=NC=N2)C(C)=C1Br,-4.3474894,0.06349412,4.185961
3122,CCC1=N[NH]C(CC)=C1CC(=O)NCC1(C)CCOC1C1CC1,-4.2880735,-0.16518694,3.7708802
3123,CC1(C)CC=C(C(=O)NCC2CC2(C)C)CC1,-3.8858488,0.01730046,2.8705096
3124,CC1=CSC(SC2=CC=C(NC(=O)NC3=C[NH]N=C3C3CC3)C=C2)=N1,-4.842252,0.107937016,4.4286685
3125,CCSCC(=O)OCC(OC)C(C)C,-3.4198291,-0.8475867,3.2345517
3126,CCN1N=NC(C)=C1COC1=CC=C(OC2=NC=CS2)C=C1,-4.3941174,0.23711205,4.2242775
3127,CCOC1=CC=C(S(=O)(=O)NC(=O)C2CCC3(CC2)CC(N(C)C)C3)C=C1,-4.730995,1.6253054,4.438225
3128,CC(=O)N1CCCCC1C(=O)N1CCC(C)(CC(C)C)CC1,-4.343276,0.1650519,3.80422
3129,O=C1NCCN(CC2=CC=CC3=C2OC(F)(F)O3)C2=CC=CC=C12,-4.0942106,1.0964174,4.0186005
3130,CC1=NN(C2=CC=C(N3CC(C)(C)C3(C)C)N=N2)C=C1,-4.2981205,0.8930643,3.1788578
3131,NC(=O)CC(NC(=O)CC1=CC=CC(F)=C1)C(=O)N1CCSC12CCC2,-4.6374044,0.13189945,4.530843
3132,CC(CCC1=CC=NC=C1)NC(=O)NC(CN(C)C)C1=CC=C(F)C=C1,-4.4057126,-0.38547486,4.454783
3133,COC1=CC=C(C(=O)N(CC2=CC=CS2)C2=CC=C(F)C=C2F)C=C1S(=O)(=O)NC(C)C,-4.993861,1.4639357,4.3579845
3134,CN1N=CC=C1COCC(=O)NC(CCC(=O)O)CC1CCCCC1,-4.869138,-0.28778765,4.5157585
3135,CC1=CC=C2OC(SCC(=O)NC(=O)NCC(F)(F)F)=NC2=N1,-4.7185674,1.138151,3.8793726
3136,CC1=NN(C2=CC=C(F)C=C2F)C(C)=C1CNC1=NN=C(N2CCOCC2)[NH]1,-5.1661825,-0.6180364,3.949146
3137,O=S1(=O)N=C(N2CCC(C3=C[NH]C4=CC=C(F)C=C34)CC2)C2=CC=CC=C21,-4.933177,1.530442,4.064592
3138,C=C(Br)CN1C=NC2=C1CC(C)C(C)C2,-4.0089755,0.36842993,3.1762965
3139,CC1=CC=C(OC(F)F)C(NC(=O)C2=C3N=C(CO)[NH]C3=CC=C2)=C1,-4.914411,0.4657118,4.7015676
3140,CCOC(=O)CC1=CC=CC(NC(=O)NCC(CC(C)O)C2=CC=CC=C2)=C1,-4.870747,0.5015219,4.5478315
3141,COC1=CC=C(C(=O)N(CC(C)C)CC(C)(C)C)C(OC)=C1OC,-4.4747834,0.07565845,3.937871
3142,CCN(C(=O)C1=CC(OC)=CC=C1OC(F)(F)F)C1=CC=C(Br)C=N1,-4.644434,0.93078226,4.153329
3143,CC(NS(=O)(=O)N1CCN(C(=O)OC(C)(C)C)CC1)C1CCCCO1,-4.0775957,0.44879177,4.3129864
3144,CN(CC1=NN=C2C=CC=CN12)C(=O)C1=CC2=C(N1C)N(C)C(=O)N(C)C2=O,-4.4353323,1.2555815,4.28033
3145,O=C(NC(CO)CCF)C1=CN=CC(O)=C1,-4.1567035,-0.35728508,3.827948
3146,COC1=CC=C2[NH]C=C(C3=CCN(C(=O)NC(C4=CC=CC=C4OC)C4=NC=CN4C)CC3)C2=C1,-5.1175785,0.67107123,4.9791746
3147,CC(=O)NC1=CC(F)=CC=C1C(=O)N(C)CC(O)CNC(=O)[C@@H]1C[C@@H]2C[C@@H]2C1,-5.5606833,1.0206785,4.3868246
3148,CCN1N=C(C(=O)N(C)C(C)C(C)S(C)(=O)=O)C=CC1=O,-3.7158318,1.3509943,3.3829398
3149,COCC1=NOC(CCNC(=O)C2=NN(C3=CC=C(Cl)C(Cl)=C3)C=C2)=N1,-5.321904,0.33939758,4.0945015
3150,CC1CCC(C(=O)OCC2=CC=C(C(=O)OC(C)(C)C)C=C2)O1,-4.2084246,0.8154451,4.2307787
3151,CC(NS(=O)(=O)C1=CC2=C3C(=C1)CCCN3C(=O)C2)C1=NN=NN1C1CC1,-4.5061865,1.1208206,4.29325
3152,CCCOC1=CC=CN=C1C(=O)NC1CC(CNC2=NC=CN3N=NN=C23)C1,-4.691898,0.053765807,4.575877
3153,CCN(CC1=NC2=CC=CC=C2C(=O)[NH]1)C(=O)C1=CC=C2CCN(C(=O)OC(C)(C)C)CC2=N1,-5.0155582,1.108536,4.9625344
3154,CN(CCNC(=O)C1=CC=C(S(C)(=O)=O)O1)CC1=C(Cl)SN=N1,-3.787514,1.09797,4.064701
3155,CCCCN1N=CC=C1NC(=O)C(O)C1=CC=C(F)C=C1C,-4.3699026,-0.47778472,4.191048
3156,COC(=O)[C@H]1[C@@H]2CC[C@@H](O2)[C@H]1C(=O)N1CCN(C2=CC=NC=N2)CC1,-4.1385403,0.38618532,4.5687194
3157,CC1=NN(C)C(OCC(F)(F)F)=C1CN1CC(O)(C2=CC=C(F)C(F)=C2)C1,-4.538967,0.7696615,4.0205235
3158,CC(C)OC1(C2=NC(C3=CC=C4OC(N(C)C)=NC4=C3)=NO2)CCOC1,-4.370956,0.19776145,3.8805285
3159,O=C1CCCCC1C1CCCCCN1C(=O)C(F)C(F)(F)F,-4.143784,1.1020243,3.726022
3160,CC1=NN2C=C(C(=O)NCC3=CC=CC=C3S(=O)(=O)NC(C)C)N=C2S1,-4.532121,1.336945,3.921369
3161,CCC(C)(C)NC(=O)C(C)N1CCN(C(=O)C(C2=CC=CN=C2)C(C)C)CC1,-3.5775883,0.84337646,4.809848
3162,CC(C)C1=CC=C(SC2=CC=C(C(C)N(C)CC3=NC4=C([NH]3)N(C)C(=O)N(C)C4=O)C=C2F)C=C1,-4.9382863,0.85723186,4.5280533
3163,CC1=CC(C(=O)NC2CC23CCN(C2=CC=NC(C#N)=N2)CC3)=C2[NH]N=CC2=C1,-4.963273,0.35264674,4.7410345
3164,CCN(CCNC1=NC=CC=N1)C(=O)C1=CC(C)=C(OC)C(C)=C1,-4.5286045,0.51026124,4.305278
3165,CC1=CC=C(S(=O)(=O)N2CC(O)C[C@H]2C(=O)N2CCCC(CNC(=O)C(F)(F)F)C2)C=C1C,-5.342169,2.0113764,4.0792704
3166,CC1=CC=C(C(C)C(=O)OCC2CC(=O)N(C3=CC=CC=C3)C2)O1,-4.386489,0.5704966,4.559315
3167,CCC(CC)CN1CC2(CCN(C(=O)C(F)C(F)(F)F)CC2)C1,-5.083658,0.93946916,4.31625
3168,CC1=CSC(CNC2CCNCC2C2CCCC2)=C1,-4.545696,-0.9587785,3.9151711
3169,CCC1=NC(C)=C(C(=O)N2CC3CCC2C3)C(C)=N1,-4.642738,0.19917771,3.7520385
3170,CC1=NC=NC=C1C(=O)NC1(C(F)(F)F)CCC1,-3.9204857,0.78834873,3.7492948
3171,CC(CC(=O)O)CC(=O)N1CC2CCC1C2,-4.887673,0.5220553,3.406246
3172,COC1=CC=C2SC(CN(C)C3CCN(CCC(F)(F)F)CC3)=CC2=C1,-4.983077,0.8613864,4.430188
3173,CC(NCC1CCCS1)C1=C(F)C=CC=C1F,-3.912487,-0.64544195,3.992384
3174,CC1=C(NC(=O)CNC(=O)C(C)NC2CC3=CC=CC=C32)C(C)=CC=C1,-4.4043245,0.5485845,4.287426
3175,COC1=CC=CC=C1N1CCC(N2C(C)CC(CC(F)(F)F)C2C)C1=O,-3.8273652,0.9370255,4.0447416
3176,CC1=NN(C[C@@H]2CCCN2C(=O)[C@H]2C[C@H]3CC[C@@H]2N3C(=O)OC(C)(C)C)C(C)=N1,-4.821824,1.2213464,4.106371
3177,N#CC1=C(N2CCC(N3CCN(C(=O)C4=CC=C(OCC5=CC=CC=C5)C=C4)CC3)C2=O)SC=C1,-4.840954,0.55839163,5.110617
3178,CC(C)(CNC1=NN=C(C2=NOC=C2)S1)OCC1CC1,-3.9414861,0.4524028,4.5007644
3179,CCCOC(=O)C[C@@H](CNC(=O)C1=CC=C(SC)O1)CC(C)C,-4.789292,-0.48206666,3.824334
3180,CCC1=CC=CC=C1OCC(=O)N1C[C@H](O)[C@H](NC(=O)C[C@H]2CCOC2)C1,-5.1369915,-0.005007114,4.516748
3181,CC1(C)COC(C2=CC=CC=C2)CN1CC1=CC=C(N2C=NC=N2)C(F)=C1,-4.251737,0.52254325,5.0960107
3182,CC(C)NC(=O)NC1=CC=CC(C2=NOC(C=CC3=CC=C4OCCC4=C3)=N2)=C1,-4.9956713,-0.055516478,4.5859957
3183,CN1N=CC=C1C(OC(=O)CNC(=O)CC(F)(F)F)C1=CC=CC=C1,-4.02217,1.5120919,4.2845078
3184,O=S(=O)(NC1CCCN(C2=CC=C(Cl)C(Cl)=C2)C1)C1=CC=C2OC(F)(F)OC2=C1,-5.2218933,1.2652261,4.0227604
3185,CN1C=C(C(=O)N2C[C@@H]3CN(C(=O)CC4=CC=CC5=NC=CC=C45)C[C@@H]3C2)N=N1,-4.57046,0.6205228,4.6506886
3186,O=C(CSC1=NC2=C(C=CC=C2Br)S1)NCC1=CC=CC=C1CN1CCCC1=O,-4.9394493,-0.050777044,4.495346
3187,COCCC1(C(=O)N2C[C@H]3[C@H](NC(=O)C4=CC=C(CNC(C)=O)C=C4)[C@H]3C2)CC1,-4.8174667,0.5898276,4.212984
3188,COC1=CC=C(Cl)C(C(=O)NS(=O)(=O)N2CCN(C)CC2)=N1,-4.7638054,1.5886273,4.1204805
3189,O=C(CCC1CCC2=CC=CC=C21)N[C@H]1CC[C@H](NC(=O)C2=COCCO2)CC1,-4.916342,-0.43482515,4.656513
3190,C[C@H]1CC[C@@](C)(C(=O)N2CCC(CN(C)CCNS(C)(=O)=O)C2)C1(C)C,-4.964861,1.2247164,4.092435
3191,COC[C@@H]1CN(CC2=N[NH]C(C(C)(C)C)=N2)C[C@H]1COC,-4.0866776,0.3249463,3.5812883
3192,CC1=C(C(=O)N2CCNC(=O)CC2)SN=C1,-3.8306634,0.28944567,3.8063087
3193,CC1=CC=CC(NS(=O)(=O)C2=CC=C(C)C(NC(=O)N(CCC#N)CC3CC3)=C2)=C1,-5.1980443,1.4573178,4.6846704
3194,NC(=O)NC(=O)CCNC(=O)C(F)(F)C1=NC=CS1,-3.7155955,0.75089383,3.680839
3195,CN(C)C(=O)CN1CCN(C(=O)CNC(C2=CC=C(Cl)C=C2)C2CCC2)CC1,-5.124308,1.0819596,4.8006744
3196,CC(C(=O)N1CC(NC(=O)C2=C(C(C)(C)C)N=CS2)C1)C1CCC(=O)N1,-3.947116,0.8525174,3.9538453
3197,CC1=CC(CN2CCC(C)(CC(C)C)CC2)=CC=N1,-4.0315447,0.6847494,4.2150545
3198,CN1CCC(CCO)(NCC2=CC=CC3=C2[NH]N=C3)CC1,-4.3657813,0.22758213,4.3783026
3199,CC(NC1CCCN(C2=NC3=CC=CC=C3[NH]2)C1)C1CCN(CC2=CC=CC=C2)C1,-5.0079727,0.04610655,4.7374887
3200,CC(C)N1CCC(N2CCCC2CNC(=O)C2=NC(C(C)(C)C)=CS2)C1=O,-4.5094776,0.82309014,4.1237125
3201,CCC(CNCC1=C(F)C=NC=C1Br)CC(F)(F)F,-4.0977635,0.68463427,3.8431492
3202,CN(CC1=CN(CC2=CC=CC=C2)N=C1)CC1=C(Cl)OC2=CC=CC=C12,-4.6154003,0.43693438,4.5661874
3203,CC1=CC=C(CC(NC(=O)NC2C3CCC4=CC=CC=C4C32)C2=CC=CC=N2)C=C1,-4.8976126,0.33823517,4.94672
3204,CSC1=CC=C(CNCC2=C3CCCCC3=NN2C)S1,-4.538662,-0.3406696,4.00486
3205,COCCN(C)S(=O)(=O)C1CCCN(C(=O)C2=CN(C3=CC=C(F)C=C3C)N=N2)C1,-4.944639,0.74758923,4.126194
3206,CN(CC(=O)OCCC1=CON=C1)C(=O)OC(C)(C)C,-3.325729,0.60814875,4.5282707
3207,COCCN1C=NC(NC(=O)N2CCCN(C3=NN=C(C(F)(F)F)S3)CC2)=N1,-4.634525,0.38904274,3.984067
3208,FC1(F)CC1CN1CC2CC2C1,-3.5754697,0.16823775,2.5151956
3209,CC1=CC(F)=C(CNC(=O)N2C[C@H](O)C[C@@H]2C(=O)O)C(F)=C1,-4.6975,0.70163536,3.4263206
3210,CC(NC(=O)C(F)(F)C1=NC=CS1)C1=NOC(C2=CC=C(Cl)C=C2)=N1,-4.5370655,1.0011919,4.367466
3211,O=C(CC1=COC2=CC=CC=C12)N1CCC(N(CCO)C(=O)C2=NOC=C2)CC1,-4.677764,0.45085695,4.66204
3212,CCOC1=CC(C(=O)N(CC)CCNC(=O)CC2=CC=C3COCC3=C2)=N[NH]1,-5.021267,0.21071306,4.5704417
3213,CC(=O)NC(COC(C)C)C(=O)NC(C)C1=NC(C(F)(F)F)=CS1,-4.883596,1.211326,3.5883465
3214,CCC(CCC(=O)NC(C)(CO)C1=CC=CC=C1)NC(=O)OC(C)(C)C,-4.590004,0.43704364,4.363324
3215,CC1=NOC(C2(C)CCN(CC(=O)N3CCCC4CCCCC43)CC2)=N1,-4.489996,0.1774602,4.705631
3216,O=S(=O)(NCC1=NC=CC=C1F)C1=CN=CC(Br)=C1,-3.6985397,1.1437262,4.202963
3217,CCC1=C(NS(=O)(=O)N(C)C(C)C)C=NN1C1=CC=CC=C1Cl,-3.8822992,1.5420476,4.005232
3218,CC1=CSC(=O)N1CCC(=O)NC(C)C1CN(C(=O)CCC2=C[NH]N=C2)C1,-4.4454823,0.30073884,4.4079056
3219,CNS(=O)(=O)CC(=O)N(C)CC1CCN(C(=O)[C@H]2CC[C@H](C)CC2)CC1,-4.8243046,1.5033181,4.1422753
3220,CCCCN(CCOC)S(=O)(=O)CCC(F)(F)F,-3.2665908,0.4776949,3.4452631
3221,CN(C)C(=O)CCN1C=CC(NC(=O)N2CCCS(=O)(=O)CC2C2=CC=CC=C2)=N1,-4.3598213,0.9547411,4.7094707
3222,O=C(C1=CC(CC2=CC=CC=C2)=CC=C1O)N1CCC2=C(C1)N=NN2C1=CC=CC=C1,-4.5977583,0.54542583,4.9356804
3223,CC(C#N)CN(C)S(=O)(=O)NC(C)(C)C1=CC=C(C(C)C)C=C1,-4.525509,0.92769074,3.631349
3224,CC1=CN=CC=C1C(=O)NCC(C)(C)CN(C)C(=O)C1=CC=CC(N(C)C)=C1,-4.254941,0.63265055,4.7205005
3225,CCC(COC)(NC(=O)NCC1=CC(C2CC2)=CC=C1F)C(=O)O,-4.32591,0.8265266,4.275567
3226,CC1=C(C2=NC(C3=CC=CC(N4C=NC=N4)=C3)=NO2)SC(C2=CC=C(F)C(F)=C2)=N1,-4.89105,0.41166183,4.5553613
3227,CC1=CN=C(CNC(=O)C2CC2C2=C(F)C=CC=C2F)C(C)=C1,-4.430211,0.5426015,4.173817
3228,CSC1=NC(C2CC2)=NC(C)=C1C(=O)N1CCN(S(=O)(=O)C2=CC=C3[NH]C(=O)[NH]C3=C2)CC1,-5.5330544,1.723227,4.4458685
3229,CC1=CC=C(CN2CC(N3CCN(C(=O)C4=C(C)N=C(C)S4)CC3)C2)C(C)=C1,-5.5286393,1.1463935,4.2963066
3230,O=C(NCCN(CC(O)CC1=CC=C2C=CC=CC2=C1)C1CC1)C1=CCCC1,-4.8766227,0.38663885,4.7476964
3231,CCCN1C=NC(S(=O)(=O)N2CCN(CC3=CSC=N3)CC2)=C1,-4.37345,0.9106433,4.17028
3232,CCC1=C(C(=O)NS(=O)(=O)C2=CC=C(N3C=CC=C3)C=C2)N=CO1,-4.4390535,1.7464817,4.4910097
3233,COCCN(CC1=CC=C(C)O1)C1=NN=C(C(C)C)N1CCN1CCC2=C(C=CS2)C1,-5.0905643,-0.15259287,4.7972665
3234,CCC(C)C1=NN=C(N2CCCC2C2CCCO2)N1CC1=CC=C(OCCN(C)C)C=C1,-4.697748,-0.14829239,4.6079264
3235,CC(C)CN1N=CC(NC(=O)NCC2=NC(C3=CC=CC=C3)=CS2)=C1C1CC1,-5.0959063,0.24509719,4.6036987
3236,CC(CNC(=O)N1CC[C@H]2COC(=O)N[C@@H]2C1)OC1=CC=CC(Br)=C1,-4.9238443,0.3268592,4.429137
3237,CCCCN(CCCO)CCN1C=CN=C1C,-4.0527577,-0.072035186,4.0855827
3238,N#CC1CCCN(CCOC2CCC2)C1,-4.0140877,-0.6462917,3.7228007
3239,CN1C=CC(NC2=CC=CC=C2NC(=O)C2=N[NH]C3=C2CCC3)=N1,-4.703912,0.06178883,4.5550103
3240,CC1=CC(CNC2=C3C(=CC=C2)CCCN3C)=CN=C1N1C=CC=N1,-4.5294075,-0.10152867,4.4551764
3241,CC(C)(NC(C(=O)NCC1=CC=C2OCOC2=C1)C1=CC=CC=C1)C1=CC=CS1,-4.300683,1.1525075,4.7406535
3242,CC(C)CNC(=O)C1CCN(C(=O)C23CCC(=O)N2CCS3)CC1,-4.4648952,0.7463811,3.746856
3243,CCN1CC[C@@H](C2=CC=C(OC)C(F)=C2)[C@@H](NC(=O)C2(NC(C)=O)CCCCC2)C1,-5.128663,0.19526085,4.2024446
3244,CCOC(=O)[C@@H]1CCCN(C2=NN=C(C3CC3C(C)(C)C)N2C)C1,-3.7807105,-0.044490214,3.8619769
3245,CC(C)C1=NN(C)C(Cl)=C1C(=O)NC1=CC=C(F)C(N2CCCNC2=O)=C1,-4.971272,0.1776894,4.318637
3246,CN1C=NC=C1CN(CC1CC1)C1CCN(C(=O)C2=C[NH]C3=CC=CN=C23)CC1,-4.9597187,0.56507313,4.704032
3247,CC1CN(CCN2CCCC2C2=CC=C(O)C=C2)CC(C)O1,-5.027291,0.35987887,4.043874
3248,CCOC(=O)CC1=CN=C(NC(=O)N2CCCC3(CC(=O)N(C)C3)C2)S1,-4.820616,1.0848839,4.2639084
3249,CC1=CC=C(O)C(S(=O)(=O)NC2=CC=CC=C2CC(=O)OC(C)(C)C)=C1,-4.489688,1.3769652,4.310128
3250,CC(C)C1=CN=C(NCC(O)C2=CC=CC=C2C(F)(F)F)S1,-4.293314,1.0205845,4.0252733
3251,O=C1CCN(C[C@H]2COCCO2)C(=O)N1CC1=NC=C(C2=CC=CC=C2)O1,-4.3328896,-0.36020717,4.630518
3252,CCC1=NN(C)C(Cl)=C1C(=O)NC1CCC(N(C)C(=O)C2(C)CCC2)CC1,-4.9022303,0.4267001,4.0114636
